cust_id,full_name,customer_category,sex,birth_date,account_created,status,acquisition_source,customer_tier,created_timestamp,email_address,phone_number,last_purchase_date,total_purchases,loyalty_points,age,lifetime_value,country
10064,Matthew Cox,B2B,Female,1982-10-23 00:00:00,2025-06-08 00:57:58.118000,Active,Twitter,New Customer,2025-02-18 09:40:28.949000,alyssasanders@example.net,(510) 278-6814,2025-05-19 00:00:00,,3475,36,7898.78,GH
10409,Diane Skinner,B2C,Female,1947-01-08 00:00:00,2022-05-18 10:33:45.099000,Blocked,Twitter,Churned,2024-10-04 15:01:39.160000,rcummings@example.com,+1 (818) 579-0647,2025-07-13 00:00:00,97,,36,,
10669,Dr Lynne Howard,B2B,Other,1999-02-14 00:00:00,2024-08-26 04:32:04.731000,Inactive,Organic Search,At Risk,2025-03-25 02:12:29.221000,michelle27@example.net,(354) 859-6559 x428,2025-08-28 00:00:00,16,3198,,41427.49,VE
  10166  ,Jamie Solomon,B2B,Prefer not to say,1966-12-03 00:00:00,2023-02-15 09:43:39.009000,Active,Referral,Occasional Buyer,2025-07-30 06:56:44.808000,scotthall@example.net,(222) 259-1365,2025-03-02 00:00:00,88,,  46  ,23961.73,GQ
10610,Amelia Mahmood,B2B,Prefer not to say,1985-06-09 00:00:00,2020-10-17 02:01:35.770000,Blocked,LinkedIn,High Value,2025-08-15 07:51:02.193000,dianepowers@example.com,0151 4960325,2025-09-08 00:00:00,84,4326,63,26716.24,JO
  10136  ,Mr Brandon Wilson,B2B,Other,1961-08-22 00:00:00,2023-04-04 15:40:11.937000,Blocked,Email Marketing,Occasional Buyer,2025-03-01 10:01:54.385000,  graceroberts@example.org  ,1-946-657-4374,2024-09-10 00:00:00,85,2027,  41  ,27461.73,TV
10582,Vanessa Patel,Guest,Prefer not to say,  1960-07-16  ,2025-05-12 06:19:09.444000,Blocked,Organic Search,High Value,2025-04-14 08:52:25.068000,brandon39@example.org,1-335-864-4963,2025-05-26 00:00:00,60,1539,70,,ET
10140,William Edwards Jr.,2,,12/26/1944,2021-09-26 16:08:50,Active,,3,2025-04-07 17:43:55.606000,,UNKNOWN,1900-01-01,,,-999,,RW
  10732  ,Douglas Blanchard,B2B,Prefer not to say,1950-12-25 00:00:00,2024-03-18 06:43:47.704000,Inactive,Google Ads,Occasional Buyer,  2025-02-25 14:51:13.323059  ,jeanette95@example.net,210.506.4934,2025-01-13 00:00:00,,2754,,27077.46,AD
10334,Jake Thomas-Lewis,B2C,Female,1965-01-06 00:00:00,2023-10-25 01:51:10.464000,  Inactive  ,Google Ads,New Customer,2025-08-18 04:35:06.430000,jasonkelly@example.org,(550)863-7314x9501,2025-09-02 00:00:00,,,24,,US
10849,Richard George,B2B,Other,1989-09-26 00:00:00,2021-04-01 17:51:08.485000,Active,Organic Search,Occasional Buyer,2024-10-17 21:28:59.838000,maxwelltheodore@example.org,,2024-12-08 00:00:00,,2400,,1949.54,FR
10682,paul taylor,Guest,Prefer not to say,1982-11-09 00:00:00,2021-04-09 00:24:46.740000,Inactive,Direct,Occasional Buyer,2025-02-03 08:08:54.509000,lukeoneill@example.net,525.887.3393x049,2025-03-23 00:00:00,75,,44,,LU
10866,Kenneth Short,B2B,Female,1966-08-13 00:00:00,2022-03-08 08:32:18.137000,Blocked,Facebook,High Value,  2024-09-30 23:46:09.754766  ,pchavez@example.com,+441514960284,2024-12-13 00:00:00,7,2295,73,24726.59,GA
10481,Jason Smith,B2B,Female,1986-02-03 00:00:00,2022-01-09 23:47:39.234000,Active,GOOGLE ADS,New Customer,2024-10-14 17:46:58.239000,ellisross@example.org,,2025-06-01 00:00:00,,3267,42,,
10757,Valerie Harrison,  Guest  ,Female,2001-11-08 00:00:00,2020-12-01 12:04:58.759000,Active,Instagram,New Customer,2025-01-29 08:52:43.192000,duranlindsay@example.org,1071-2615,2025-07-31 00:00:00,,,51,9003.22,
10552,Oscar Cruz,  Guest  ,  Prefer not to say  ,1999-09-17 00:00:00,2022-08-06 21:59:14.615000,Active,Organic Search,Occasional Buyer,2025-02-02 03:24:50.346000,,(222)992-3106x72453,,21,,,3498.97,DJ
10818,William Smith,Guest,  Male  ,1975-05-06 00:00:00,2022-10-20 08:35:42.369000,Blocked,  Direct  ,Occasional Buyer,2024-12-14 10:12:31.799000,shawn89@example.org,(109) 690-6764,2024-11-10 00:00:00,9,2130,61,43353.14,
10670,Mrs. Tara Smith,Guest,Female,1947-05-23 00:00:00,2022-07-21 13:33:18.557000,Inactive,Direct,At Risk,2025-04-11 09:50:56.914000,  haywardwayne@example.net  ,351-630-5570x83682,2025-01-27 00:00:00,,2131,,,JM
10955,John Clark,B2B,Other,1994-10-03 00:00:00,2024-03-27 02:37:14.619000,Blocked,Twitter,Churned,2024-11-12 18:59:46.807000,julia95@example.net,174.916.1705,2025-08-02 00:00:00,69,1306,,42985.58,
10296,Maurice Hernandez,Guest,Prefer not to say,1994-04-13,2024-09-12 11:43:42.625000,Inactive,Google Ads,Occasional Buyer,2025-08-10 13:21:10.605000,sherry72@example.org,455-262-6060,2025-07-29 00:00:00,86,,,25527.39,NL
10789,Philip Chapman,B2C,Prefer not to say,1980-12-08 00:00:00,2023-12-13 09:51:30.814000,Inactive,  Direct  ,New Customer,2024-10-19 18:16:36.103000,robinsonryan@example.com,001-520-300-5328x5386,2025-01-05 00:00:00,,1725,28,,LI
10575,Barrera LLC,B2B,2,1947-03-14 00:00:00,,Blocked,Organic Search,,2025-02-12 02:50:10.513000,ryandanielle@example.org,,,49,,,,MW
  10668  ,Tyler Baker!,B2B,Female,1988-08-09 00:00:00,2022-02-08 23:42:18.828000,Blocked,Referral,New Customer,2024-09-22 02:41:44.647000,stephengilbert@example.org,0409-270-452,2025-02-02 00:00:00,,,44,207.88,SG
10397,Christopher Patterson,Guest,Prefer not to say,1979-07-06 00:00:00,2023-05-28 11:48:54.385000,Active,Organic Search,At Risk,2024-12-22 08:41:45.296000,jacqueline11@example.org,+1-609-861-7981x7890,,,3652,63,,GR
10243,Amy Graham,Guest,Other,2003-02-22 00:00:00,2021-07-31 11:21:32.839000,Inactive,Organic Search,New Customer,2024-10-29 01:53:58.412000,mathew35@example.org,001-690-442-1776x253,,,1730,,40600.42,TR
,,,,,,,,,,,,,,,,,
10380,Pauline Pugh,B2C#,,12/12/1966,2021-10-26 19:24:40.668000,Blocked,,New Customer,2025-05-18 02:14:16.454000,,221.431.4519x5151,2025-04-15 00:00:00,,,77,,NP
10743,Amanda Duffy,Guest,Prefer not to say,1952-03-16 00:00:00,2022-01-03 19:32:15.071000,Inactive,Referral,Occasional Buyer,2024-10-03 16:28:14.830000,kmartin@example.org,+44115 496 0670,2025-01-20 00:00:00,14,  3645  ,,18098.25,
10971,Jane Cook-Reeves,B2C%,Male,1999-01-31 00:00:00,2025-06-11 20:04:05.931000,inactive,LinkedIn,High Value,2025-01-05 14:09:14.881000,victoria85@example.net,0261682497,2025-02-06 00:00:00,5,3232,41,41398.78,VE
10123,William Moreno,b2b,Female,2006-01-18 00:00:00,2021-12-05 22:26:48.094000,Blocked,LinkedIn,Occasional Buyer,2024-12-15 14:31:16.210000,barbaramcgrath@example.com,323 955 9059,2025-07-11 00:00:00,62,2455,65,29686.23,
10120,,Individual,,,2022-07-21 01:59:26.622000,,,New Customer,,,001-394-710-1372,,,,  52  ,,
10415,  Christopher Harris DDS  ,B2B,Male,1990-12-03,2021-08-13 06:57:08.229000,Active,Twitter,At Risk,2025-06-06 04:54:05.691000,,+44116 4960512,2024-10-29 00:00:00,,3331,70,,LT
10819,Katrina Hubbard,Guest,Male,  1992-03-19  ,2021-04-01 14:59:27.948000,Blocked,LinkedIn,High Value,2025-07-09 19:56:32.391000,FTAYLOR@EXAMPLE.ORG,(03) 0688 1164,2024-11-21 00:00:00,  65.0  ,  3604  ,71,38438.08,
10839,Steven Hale,B2C,Other,1950-05-05 00:00:00,2021-09-10 11:00:42.699000,Inactive,Twitter,Occasional Buyer,2025-04-04 15:23:35.277000,belldavid@example.net,(350) 766-5344 x604,2025-09-04 00:00:00,17,,61,12951.29,OM
10733,Jessica Hunter,B2B,  Female  ,1948-09-30 00:00:00,2023-10-29 01:44:04.749000,Active,Direct,At Risk,2025-08-24 05:07:10.562000,susanhoward@example.org,  1 (120) 561-0067  ,2025-08-19 00:00:00,36,4380,21,27664.71,MY
10781,Victoria Patel,B2B,Female,1987-06-22 00:00:00,2023-08-24 18:29:14.534000,Active,Referral,  New Customer  ,2025-07-16 17:04:56.876000,,0117 4960083,2024-12-27 00:00:00,50,,56,,JP
  10096  ,Wiggins and Sons,,female,1970-08-17 00:00:00,,Actve,Facebook,,2025-05-06 18:26:55.030000,swatkins@example.net,,,14,,,39994.95,PK
10677,Miss Wendy Fletcher,guest,Other,1990-05-08 00:00:00,2024-05-17 10:01:56.902000,Inactive,Twitter,Churned,2024-11-28 04:44:11.264000,john09@example.com,1-197-912-7997,2025-04-05 00:00:00,,4813,,44365.74,
10114,Linda Walters,B2C,Prefer not to say,1955-01-04 00:00:00,2023-04-22 09:52:00.791000,Blocked,Google Ads,High Value,2024-11-09 05:45:59.867000,terence05@example.com,(614) 917-7850 x792,2024-12-10 00:00:00,32,,32,  47045.2  ,
10303,Dr David Blake,B2C,Prefer not to say,1948-12-11 00:00:00,2022-10-11 20:59:14.524000,Inactive,Direct,Churned,2025-04-03 21:33:38.431000,ualvarez@example.net,(0306) 999 0287,2024-11-01 00:00:00,50,,,,TL
  10775  ,  Gross Inc  ,Guest*,,1994-01-14 00:00:00,,Inactive,Google Ads,,2025-08-15 23:02:20.552000,jchase@example.com,,,32,1659,,15287.52,GB
10835,OLIVIA MCCARTY,B2B,Other,1954-02-22 00:00:00,2021-08-20 15:44:47.410000,Blocked,Organic Search,Churned,2025-06-30 05:56:37.527077,coxmario@example.org,,2024-09-18 00:00:00,,2668,,14739.84,NG
10121,Joel Jackson,B2B,Prefer not to say,1996-06-14 00:00:00,2023-03-04 07:47:37.751000,INACTIVE,Google Ads,Churned,2025-05-16 19:05:23.646000,,+44131 496 0324,2024-09-20 00:00:00,79,973,,  22517.72  ,PE
10138,Yolanda Green,  Guest  ,Prefer not to say,1970-03-06 00:00:00,2023-08-10 00:23:55.294000,ACTIVE,  Email Marketing  ,At Risk,2025-01-12 14:19:45.989000,qwalker@example.com,682 417 2482,2024-11-28 00:00:00,71.0,,,,GN
10953,Kimberly Russo,B2C,Male,1959-04-25 00:00:00,2024-09-17 02:31:20.880000,Inactive,Direct,High Value,2025-01-17 16:59:33.511000,robert79@example.com,001-936-564-0163x29573,2025-01-19,,  2840  ,,  18563.61  ,MH
10918,Dr Jessica Butcher,Guest,Other,1969-06-21 00:00:00,2022-09-02 21:18:25.024000,Blocked,Instagram,New Customer,2025-02-14 18:18:36.400000,bradley81@example.net,(02) 9891 0390,2025-06-29 00:00:00,62,,63,47145.31,DM
10487,Ronald Brown,B2B,Male,1996-11-14 00:00:00,2022-07-04 21:23:01.383000,active,Instagram,New Customer,2025-02-12 19:06:49.339000,thomasjose@example.net,001-925-965-2373x4151,2025-01-11 00:00:00,23,,69,,  TW  
10408,Raymond Webb,Guest,Female,1989-10-24 00:00:00,2023-07-24 10:38:20.277000,Active,Facebook,At Risk,2025-05-16 09:36:50.977000,lisa33@example.org,+61246117295,2024-12-21 00:00:00,35,,50,,GW
10686,Lucas Mendoza,B2C,Male,1962-03-14 00:00:00,2023-09-08 07:32:55.214000,Inactive,Google Ads,High Value,2025-02-18 02:26:43.712000,,(469)206-3224x81554,,,,68,13495.6,  ME  
10816,Norman Clayton,B2C,Female,1998-07-27 00:00:00,2025-09-03 14:20:06.576000,Blocked,Twitter,High Value,2025-02-05 22:56:13.602000,kennethboyd@example.com,,2025-07-04 00:00:00,,,42,43171.91,IE
10251,Stephanie Parker,Guest,male,1958-12-23 00:00:00,2025-07-18 00:50:22.617000,Active,Facebook,Churned,2024-11-02 10:30:27.689000,nhuber@example.org,822 231 0592,,  93.0  ,1070,57,17929.95,MN
10970,Jared Perkins,B2C,Other,1954-09-21 00:00:00,2024-07-30 02:04:33.053000,Active,Twitter,Occasional Buyer,2025-08-12 16:03:11.243000,qcortez@example.org,(589) 629-8532,2025-03-07 00:00:00,18,4176,,31669.83,  KN  
10366,Brian Bailey,B2C,Female,1970-01-07 00:00:00,2021-03-13 08:40:57.662000,Inactive,Organic Search,Churned,2024-11-20 09:50:11.546000,fharvey@example.org,(0306) 9990437,2025-01-19 00:00:00,86,,44,2801.11,MR
10803,Richard Thomas,b2b,Other,1975-11-07 00:00:00,2024-07-20 20:34:25.694000,Active,Facebook,Churned,2025-04-22 18:56:21.016000,angela22@example.net,,2024-10-29 00:00:00,22,,45,14807.22,DO
10375,Phelps-Phillips,B2B,1,,,Active,Direct,,2025-03-29 22:13:54.844000,  jordanashton@example.com  ,,,,4951,,17572.04,DZ
10476,Maria Taylor,B2B,Other,1947-06-24 00:00:00,2022-11-13 10:15:23.399000,Blocked,Referral,At Risk,2025-01-27 12:50:40.234000,thayes@example.com,4622-6817,2025-05-06 00:00:00,56,,66,27783.74,LY
10838,Manuel Riddle,Guest,Prefer not to say,1979-06-11 00:00:00,2021-03-24 00:51:57.964000,Active,Organic Search,At Risk,2025-05-18 00:56:37.051000,kristievillegas@example.com,261-200-7923x0466,2024-10-24 00:00:00,37,1150,,38139.36,
10638,Darlene Murray,B2C,Female,1996-06-23 00:00:00,2025-06-01 21:13:59.380000,Active,Instagram,At Risk,2024-11-05 11:33:31.289000,michelle02@example.com,(01632) 960558,2025-08-25 00:00:00,,3023,61,40878.13,KE
10226,Daniel Thompson,B2C,Prefer not to say,1956-07-19 00:00:00,2024-11-27 09:12:33.333000,Active,Organic Search,At Risk,2025-07-13 01:07:14.755000,  vanessa22@example.org  ,+1-402-976-2126x7969,2025-01-26 00:00:00,52,,54,39287.28,TG
10280,Ronald Foster,2,,1959-07-11,2025-03-24 06:16:37,ACTIVE,,HV,2024-12-24 11:58:10.460000,,UNKNOWN,1900-01-01,-1,,200,,Belize
10326,Kenneth Anderson,Guest,  Female  ,1976-03-05 00:00:00,2022-05-22 21:10:13.866000,Inactive,  Referral  ,New Customer,2025-02-11 17:57:47.082000,mark09@example.org,(0116) 496 0599,,99,2627,64,,MU
10061,John Reid,Guest,Female,1960-09-01 00:00:00,2022-06-23 10:09:55.942000,Active,Twitter,New Customer,  2025-01-13 04:39:55.248899  ,dennis58@example.com,+448081570772,2024-09-21 00:00:00,97,,72,26681.12,BI
10530,Kristine Park,B2B,Male,1992-05-16 00:00:00,2022-02-07 07:30:12.431000,Blocked,Direct,New Customer,2025-02-19 20:26:00.273000,  kayleigh66@example.com  ,7071.5879,2025-09-06 00:00:00,79,,70,39705.56,KP
10952,Jordan Clark,Guest,Prefer not to say,1964-04-21 00:00:00,  2025-02-16 12:47:48.434140  ,Active,Referral,High Value,2025-05-05 04:13:54.143000,sharonlevine@example.com,368.271.5689,2025-07-26 00:00:00,55,4002,69,,
10195,Michele Simmons,B2B,Other,,2021-07-10 22:13:18.195000,Blocked,Facebook,New Customer,2025-03-29 03:04:29.038000,  amandagreene@example.com  ,(555) 665-9398 x368,2025-08-25,,,  41  ,,
10199,Karl Murphy,B2C,Female,1954-05-05 00:00:00,2025-07-18 14:41:53.243000,Active,Instagram,High Value,2024-11-29 08:57:31.537000,vhernandez@example.org,0408.641.686,2025-03-31 00:00:00,39,,78,37946.46,CR
10328,William Anderson,Guest,Male,1974-10-26 00:00:00,2022-08-20 16:15:40.914000,Active,Organic Search,Occasional Buyer,2024-10-26 17:09:52.765000,ann72@example.net,(487) 430-2716,2025-02-23 00:00:00,89,402,,41814.98,TN
10175,"Gallegos, Herman and Bailey",Guest,O,1958-12-12 00:00:00,,Inactive,Referral,,2025-02-22 08:31:03.980000,greenrichard@example.org,,,71,,,479.17,SC
10845,Wendy Sullivan,B2B,Female,1966-07-27 00:00:00,1966-07-08 00:00:00,Blocked,Email Marketing,Occasional Buyer,2024-11-14 15:20:27.839000,graeme34@example.org,(0118) 496 0016,2024-09-09 00:00:00,15,3072,31,1364.82,KR
10259,Kevin Morrow,B2B,Female,1953-04-26 00:00:00,2022-07-22 11:56:02.396000,Inactive,Google Ads,At Risk,2025-02-06 17:39:15.811000,lloydstephanie@example.org,+44(0)3069990898,,93,848,77,46058.12,  NI  
10995,Jason Weaver,B2B,Female,2001-09-18 00:00:00,2024-02-11 07:51:11.578000,Blocked,Twitter,Occasional Buyer,2025-08-03 22:03:12.103000,thomasmooney@example.org,0350313928,2024-09-10 00:00:00,,,  37  ,,KI
10678,Anthony Wright,B2B,Female,1992-07-20 00:00:00,2024-04-13 21:45:36.620000,Active,  Twitter  ,Churned,2025-03-07 08:18:09.396000,bethanygrant@example.net,+44(0)115 496 0201,2025-06-01 00:00:00,,,57,,MM
10492,Victor Taylor-Wilson,B2B,Prefer not to say,1955-11-13 00:00:00,  2023-06-14 07:36:00.059959  ,Active,Google Ads,AT RISK,2025-06-07 16:08:14.275000,,(984)903-3399,,82,,,44457.03,SO
10039,Adam Ballard,B2C,Other,1987-05-18 00:00:00,2021-01-22 04:26:52.438000,Active,Google Ads,  New Customer  ,2025-09-04 23:43:37.806000,dvaughn@example.com,01414960713,2025-04-06 00:00:00,  13.0  ,2470,30,,TO
10992!,Catherine Lang,B2C,Other,1978-03-04 00:00:00,2021-11-22 07:05:58.581000,Active,Referral,At Risk,2025-08-04 07:45:25.603000,joshlewis@example.org,272.415.5369,,,3008,28,,SN
10265,Micheal Perkins,Guest,Male,1992-05-02 00:00:00,2022-06-21 14:29:13.517000,INACTIVE,  Instagram  ,Churned,2025-09-04 22:36:02.971000,  katrinarodriguez@example.com  ,+61320101702,2024-11-02 00:00:00,56,3012,18,10154.36,UY
  10945  ,Joshua Huff Jr.,  B2B  ,Female,,2025-04-30 17:46:03,Active,Facebook,HV,2024-10-28 00:35:32.371000,hilaryjones@example.com,,1900-01-01,27,,,36785.13,CZ
10899,  Peggy Ramirez  ,B2B,Prefer not to say,2005-11-08 00:00:00,2024-10-28 16:36:48.219000,Active,Facebook,Occasional Buyer,2025-07-13 04:57:19.699000,,+44115 496 0597,  2024-12-08  ,18,,22,,
10969,John Hall,  Guest  ,Male,1997-04-13 00:00:00,2022-05-13 08:39:05.859550,Active,Email Marketing,Occasional Buyer,2025-09-08 12:06:58.201000,lisa91@example.com,+61 3 5380 9664,2025-06-21 00:00:00,1,,50,5637.63,IQ
10238,Christopher Garza,Guest,Other,1951-11-19 00:00:00,2021-01-02 13:12:35.667000,Blocked,Facebook,Occasional Buyer,2025-02-11 22:16:36.648000,david98@example.org,(309) 251-1426,2025-02-15 00:00:00,,,  39  ,29278.53,TG
10903,Tiffany Carroll,Guest,Other,1955-11-01 00:00:00,2022-07-29 16:40:11.115000,  Inactive  ,Google Ads,Occasional Buyer,2025-04-12 00:22:06.792000,dannymitchell@example.net,+61 8 7792 5604,2024-12-07 00:00:00,28,288,,,
10164,Lynn Hess,B2B,Other,1993-02-23 00:00:00,2025-03-22 09:22:03.639000,Blocked,Email Marketing,Churned,2025-03-26 18:07:51.979000,michaelwalker@example.net,378 816 5803,2024-11-12 00:00:00,,,,24550.37,PE
10154,Paul Martin,B2C,Female,1987-09-28 00:00:00,2024-11-20 04:16:01.611000,Active,LinkedIn,New Customer,2024-11-22 18:25:56.650000,lisa19@example.net,+44(0)1632 960863,2025-08-13 00:00:00,,660,43,12160.39,MD
10286,Leanne Hughes,B2C,Female,1991-01-18 00:00:00,2025-03-17 16:45:29.156000,Active,Organic Search,at risk,2025-01-18 09:30:18.887000,william77@example.com,,2024-10-11 00:00:00,,4909,27,,IQ
10282,Evan Moreno,B2C,Female,1961-02-03 00:00:00,2020-11-28 22:44:38.356000,Blocked,Twitter,New Customer,2025-03-10 14:10:11.664222,,1 (664) 494-8562,2025-06-14 00:00:00,46,,,,
10787,Nicole Hood DDS,B2C,Male,1994-10-01 00:00:00,2023-07-17 06:20:31.381000,Active,Direct,Churned,2025-02-17 18:48:56.501000,,0785664641,2025-05-31 00:00:00,39,,59,43229.3,
10852,Samuel Rocha,Guest,Prefer not to say,1988-08-06 00:00:00,2021-02-19 15:20:06.406000,Blocked,LinkedIn,Occasional Buyer,2025-06-05 00:03:16.552000,madeline61@example.org,,2024-11-19 00:00:00,  68.0  ,,,5620.53,AG
10112,Vanessa Hatfield,B2B,Female,1953-01-01 00:00:00,2022-07-08 14:45:33.106000,Active,Email Marketing,Occasional Buyer,2025-06-14 20:04:55.063000,matthewsalexander@example.org,4686486661,2025-03-14 00:00:00,,,47,27582.35,KR
10545,Shaun Harris,  B2B  ,Other,1967-01-13,2020-10-08 10:28:52.988000,Active,Google Ads,Churned,2025-09-06 11:13:46.063000,james48@example.org,(03).0344.7650,2025-05-07 00:00:00,,,41,15851.02,ae
10706,Deborah Smith,B2B,Male,1964-07-08 00:00:00,2023-02-21 04:33:56.799000,Active,LinkedIn,Churned,2025-01-11 09:50:16.823000,tpatton@example.com,  0117 4960890  ,2025-07-18 00:00:00,,3448,40,21025.28,co
10082,Iain Jones-Sutton,Guest,Male,1995-08-21 00:00:00,2021-05-08 06:07:53.492000,Active,LinkedIn,Occasional Buyer,2025-02-23 02:23:42.903000,tchambers@example.net,(940)239-1065x1801,,,,38,28379.68,
10696,Gerald Page,B2B,Male,1972-04-05 00:00:00,2023-05-21 19:15:53.103000,Active,Google Ads,At Risk,2025-07-02 18:52:10.236000,barnesluke@example.net,(336)491-4961,2025-05-12 00:00:00,37,4303,48,,
10038,  Amber Flynn  ,B2C,Male,1967-04-10 00:00:00,2021-06-02 03:19:08.062000,Active,Email Marketing,Occasional Buyer,2025-04-03 22:59:56.445000,clivehooper@example.com,+44161 4960923,2025-04-29 00:00:00,21,938,25,10898.23,
10698,Shannon Hopkins,B2B,  Other  ,1956-02-20 00:00:00,2025-02-11 01:27:57.329000,  Blocked  ,Direct,At Risk,2025-05-23 15:52:10.781000,preyes@example.net,+1 (304) 784-2170,2024-10-30 00:00:00,18,1804,25,,CA
10162,Taylor York,Guest,Prefer not to say,1954-10-30 00:00:00,2023-10-10 20:29:43.325000,Active,Organic Search,New Customer,2024-11-19 05:37:35.076000,bartongeorgina@example.com,314-513-9755x2314,2025-03-04 00:00:00,,4061,44,,
10792,Ms Kate Pratt,B2B,Prefer not to say,1977-12-22 00:00:00,2024-03-25 16:47:19.453000,Inactive,Direct,High Value,2025-02-04 13:38:21.810258,pcruz@example.org,+61-459-208-814,2025-06-16 00:00:00,73,3271,66,,
10496,Debra Cantu,B2C,Female,2003-07-20 00:00:00,2022-07-18 10:29:59.137000,Active,LinkedIn,Occasional Buyer,2025-01-09 03:32:16.248000,shannon69@example.com,6065 2740,,  65.0  ,853,67,13374.56,GE
10122,Sean Morley,B2C,Male,1948-07-13 00:00:00,2022-08-09 18:16:09.747285,Inactive,Direct,New Customer,2024-11-21 02:36:31.348000,scottsarah@example.com,(07)64205930,,,,43,2265.17,
10507,Miranda Jackson,B2B,Male,1945-08-18 00:00:00,2021-02-24 12:50:57.802000,Active,Instagram,Churned,2024-10-20 07:34:25.307000,,,2025-07-18 00:00:00,71,3234,  46  ,,PL
10893,Lawrence Martin,Guest,Male,1959-04-22 00:00:00,2023-12-26 04:42:57.046000,Blocked,Instagram,AT RISK,2025-07-02 17:34:44.351000,hallshannon@example.org,+61266431589,2025-05-04 00:00:00,,,76,,CA
10943*,Wendy Mcdaniel,B2C,Female,1957-05-19 00:00:00,2024-11-19 15:52:27.814000,Active,Twitter,High Value,  2025-06-23 14:18:06.264178  ,daniel62@example.org,,2024-09-19 00:00:00,80,2305,71,,DO
10695,Stephanie Miller,B2C,Prefer not to say,2005-04-29 00:00:00,2025-04-30 15:40:40.399000,  Blocked  ,Referral,Occasional Buyer,2025-07-04 01:05:56.217000,tshannon@example.net,(0116)4960175,,42,,47,,
10508,larry walsh,B2B,Prefer not to say,1974-09-10 00:00:00,2021-05-01 09:57:38.640000,Blocked,Instagram,Churned,  2025-08-24 18:12:43.654018  ,kvasquez@example.org,+441174960822,,16,4204,28,,KM
10024,Bruce Smith,B2B,Female,1955-04-05 00:00:00,2024-07-30 16:51:16.075000,Blocked,Facebook,Churned,2025-08-27 14:43:12.748000,hickmanbarbara@example.com,02.9314.9190,2025-03-21 00:00:00,,3264,47,41026.82,
10403,Jason Preston,Guest,Female,1995-08-17 00:00:00,2022-03-08 21:14:30.593000,Active,Google Ads,Occasional Buyer,2025-05-08 04:41:12.226000,daughertyvictoria@example.com,,,,,33,  6526.89  ,DJ
  10959  ,Melanie Farmer,B2C,Male,1998-05-01 00:00:00,2022-11-11 09:11:04.038000,Active,Google Ads,High Value,2024-10-30 10:24:07.044000,,,2025-07-02 00:00:00,,3301,22,,
10002,Kevin Pacheco,B2B,Other,1992-06-29 00:00:00,2024-03-07 05:46:52.894000,Active,Email Marketing,New Customer,2024-12-19 17:57:46.571000,timothy16@example.org,1 (594) 078-1618,2025-05-23 00:00:00,48,,34,36486.59,TR
